review_text,review_score,filtered_review_text
"This game is awesome, you have to try out Stratis wasteland or King of the Hill game modes :P",1,game awesome try stratis wasteland king hill game modes p
"Mass Effect is the first in a series of games where you play as Commander Shepard, the first first mate of the USS Normandy, who is given command of the Normandy after a devestating attack on the human colony of Eden Prime. Your mission is to investigate the alien race behind the attack and save the Galaxy. Without going into anymore detail, as I wouldn't want to ruin it for you. Mass Effect is one of my all time favorite video game series, as the story just draws you in. The characters give you some back story, and you can explore the homeworlds of several council races, as well as explore the galaxy in general with your ship. Choices you make effect the gameplay overall and can be carried from the First Mass Effect into 2 and 3.   The game is played in third-person mode, has a magnificent story and is visually pleasing to play. The only criticism I have for this does not come against the game itself, but against Steam for not having Mass Effect 3. Due to a deal Bioware made, Steam will never have the rights to Mass Effect 3, which means you won't be able to get the full experience of the series on Steam. With that aside, this game is worth playing if you are a fan of video games.",1,mass effect first series games play commander shepard first first mate uss normandy given command normandy devestating attack human colony eden prime mission investigate alien race behind attack save galaxy without going anymore detail wouldnt want ruin mass effect one time favorite video game series story draws characters give back story explore homeworlds several council races well explore galaxy general ship choices make effect gameplay overall carried first mass effect game played thirdperson mode magnificent story visually pleasing play criticism come game steam mass effect due deal bioware made steam never rights mass effect means wont able get full experience series steam aside game worth playing fan video games
"Best ♥♥♥♥ing indie game of all time, with better graphics, remastered soundtrack and extras. Play or be gay.",1,best ing indie game time better graphics remastered soundtrack extras play gay
this sucks dragon butt i am still in beta how can i get the real verson of it tell me,1,sucks dragon butt still beta get real verson tell
  I grew up playing this game.   ...my god...why did my mom let me play this?  ,1,grew playing game godwhy mom let play
"ArmA III is a huge military simulator sandbox. You can do whatever you want (mostly). The engine is buggy, broken and clunky. Be prepared to toggle the AI to a comfortable state, because at certain difficulties, they become Deathtron 5000s and will destroy you and crush your soul. There is also a lot of walking/driving in this game. The optimisation is horrible. Don't expect to get 60 fps unless your computer has the processing power to organise a mission to land on Mars.  All in all, it's a pretty good game. Play it with some friends.",1,arma iii huge military simulator sandbox whatever want mostly engine buggy broken clunky prepared toggle ai comfortable state certain difficulties become deathtron destroy crush soul also lot walkingdriving game optimisation horrible dont expect get fps unless computer processing power organise mission land mars pretty good game play friends
"You don't get to kill children in a church in this one so it's not as good, but it's still pretty good.",1,dont get kill children church one good still pretty good
Scarface the game.,1,scarface game
"Game works after i seen this post :) spread the love! &lt;3  POST:  Making this game work for me took me more 5 minutes to work, I dont know why so many People are complaining About the game not working! It's Really easy! Follow These steps Please to make it Run!!!!    1.)Right click on Grand Theft Auto IV in your library 2.) Click on Properties  3.)Click on the tab called Local files 4.)Click on Browse Local Files 5.)There will be 3 files titled 'gta4encoder', 'gta4browser', 'gtaIV' 6.)Do this for all files, Right Click Properties then click on comatibility, put a check on the box that says 'run this program in compatibility mode for:', click on the drop down box and select 'Windows Vista Servive Pack 2'. Now click apply and leave 7.)download Games for windows live(  http://www.xbox.com/en-US/LIVE/PC/DownloadClient  ) 8.)open Gta IV Sign in to Your live account, then update Live, close Gta 4 And restart your Pc ( Don't reset right away Agree to updating Live to your Pc, It will Give you options to Restart now or later) 9.) After its done booting Repeat Steps (1)(2)(3) 10.)And Delete Paul. Dll 11.)Repeat Step one 12.)Click on launch options and type ' -nomemrestrict -norestrictions '  And Done GTA IV (One Of the Best games Ever) Now works I hoped This worked!",1,game works seen post spread love lt post making game work took minutes work dont know many people complaining game working really easy follow steps please make run right click grand theft auto iv library click properties click tab called local files click browse local files files titled gtaencoder gtabrowser gtaiv files right click properties click comatibility put check box says run program compatibility mode click drop box select windows vista servive pack click apply leave download games windows live httpwwwxboxcomenuslivepcdownloadclient open gta iv sign live account update live close gta restart pc dont reset right away agree updating live pc give options restart later done booting repeat steps delete paul dll repeat step one click launch options type nomemrestrict norestrictions done gta iv one best games ever works hoped worked
"I was Kidnapped and ♥♥♥♥♥... They held me for a ransom of 5 million dollars in there beach house. None of my friends could afford the ransom because, we had just joined the server and the first person I saw I started a fight with about how there choice of clothing was gross and totally not on point. Who can blame me though? they were wearing Isis style military clothing and the ugliest pair of sneakers (werent even nike, wtf??). So they knocked me out and threw me in there truck wasnt even luxury just a cheap pre-owned one. My friends could only watch in horror and the police made my friends pay to even look at maybe doing a raid to save me. 10/10 IGN- Wont start a fight again.",1,kidnapped held ransom million dollars beach house none friends could afford ransom joined server first person saw started fight choice clothing gross totally point blame though wearing isis style military clothing ugliest pair sneakers werent even nike wtf knocked threw truck wasnt even luxury cheap preowned one friends could watch horror police made friends pay even look maybe raid save ign wont start fight
"Definitly better in multi, Terraria allows you to die in many different ways, and exploring worlds full of wonder and monsters. My best fun/price ratio ever.",1,definitly better multi terraria allows die many different ways exploring worlds full wonder monsters best funprice ratio ever
"This is by far one of the best PC Games of all time. Extremely high replay value, Each race has it's own starting story. The choices you make even in normal dialogue lead the game in a different path. The class skills are pretty sweet I have to say. Your choices matter, there is strategy aspects to this game and crafting as well.  The best part is that there are insane amounts of side quests that actually reward you well. The side quests are not mind numbing and actually have decent stories behind them. There are rogue mages, assassin guilds, bandits etc. and they reward you for your services. The hardest part of this game... is getting Lelianna to sleep with you. DO IT!",1,far one best pc games time extremely high replay value race starting story choices make even normal dialogue lead game different path class skills pretty sweet say choices matter strategy aspects game crafting well best part insane amounts side quests actually reward well side quests mind numbing actually decent stories behind rogue mages assassin guilds bandits etc reward services hardest part game getting lelianna sleep
"A very intense multiplayer experience. The game is currently in its 'Vanilla' version and there is still some balancing/tweaking/polishing to be done. That doesn't mean, however, that this isn't a quality product. Far from it. First of all, it feels very 'unique'. I haven't played any other FPS/RTS hybrid in the past, i have tried however most multiplayer shooters that have come out in the last 4-5 years and this one feels much more intense. Even if you prefer a lone-wolf approach in multiplayer games this game will make you want to get involved with the team to hold out that capture point for 30s longer, to siege that turret and EMP their spawns, leaving you with an adrenaline rush and a great sense of satisfaction, knowing that you won that battle fighting tooth and nail against the opponent. Dev support is also a big plus for this one. All in all a VERY recommended purchase.",1,intense multiplayer experience game currently vanilla version still balancingtweakingpolishing done doesnt mean however isnt quality product far first feels unique havent played fpsrts hybrid past tried however multiplayer shooters come last years one feels much intense even prefer lonewolf approach multiplayer games game make want get involved team hold capture point longer siege turret emp spawns leaving adrenaline rush great sense satisfaction knowing battle fighting tooth nail opponent dev support also big plus one recommended purchase
"Don't Force Off V-Sync in driver settings or the performance will be ♥♥♥♥. Still, the performance isn't great even though the game uses low res textures.   There's too many cutscenes.",1,dont force vsync driver settings performance still performance isnt great even though game uses low res textures theres many cutscenes
This game is fricking amazing its got HD textures and the driving and shooting is well thought out and that just makes this a whole lot better. There is nothing I dislike in the game,1,game fricking amazing got hd textures driving shooting well thought makes whole lot better nothing dislike game
Can't go wrong with this game its cheap and lots of fun to play with plenty of servers and players.,1,cant go wrong game cheap lots fun play plenty servers players
Awesome game cool bosses alot of different weapens 8 out of 8 m8,1,awesome game cool bosses alot different weapens
"I think the game is alot of fun couse of there being so many mods and that makes it a large amount of different styles of the game and that makes the game worth buying in my opinion. There just comes out more and more type of mods for the game, some of them are good and some of them are not as good. The mods i like the most is the rp/life mods. The game looks good in my opnion and its worth buying if u like a game were there is alot of different things to do in it.",1,think game alot fun couse many mods makes large amount different styles game makes game worth buying opinion comes type mods game good good mods like rplife mods game looks good opnion worth buying u like game alot different things
"I really love this game How you must play through different condition But, I recommend to play this game online Because there are so many things you can do more than just play alone  So don't be hesitate, buy and play this game Regards  Kirik-Kirik",1,really love game must play different condition recommend play game online many things play alone dont hesitate buy play game regards kirikkirik
Addicted :| !,1,addicted
It's pretty fun. I wish you could zoom out though; it's kinda hard to see what's ahead of you. I wouldn't buy it for more than $5.,1,pretty fun wish could zoom though kinda hard see whats ahead wouldnt buy
An older game but well worth the playthrough.,1,older game well worth playthrough
I consider this game a classic.,1,consider game classic
"A gorgeous rogue-like shooter, dealing with horrifying themes wrapped in cartoonish animations. I bought it at release and 60 hours in still haven't unlocked everything and am still enjoying it immensely. Challenging? Most certainly. Well supported? Without a doubt. I have gotten more time out of this game than out of many current big-budget titles.",1,gorgeous roguelike shooter dealing horrifying themes wrapped cartoonish animations bought release hours still havent unlocked everything still enjoying immensely challenging certainly well supported without doubt gotten time game many current bigbudget titles
Fantastic game. Always fun to play.,1,fantastic game always fun play
This ♥♥♥♥ing game. 10/10 BRO.,1,ing game bro
"When I was just starting on steam, Terraria was the first game that I wanted to get. It looked fun and I thought it would be a more interesting game than Minecraft. Now it's been 4 years since I got the game and what I can say about it is that I loved every minute of it. From the music to the gameplay, it is an adventure to experience. I would highly recommend this game to anyone.",1,starting steam terraria first game wanted get looked fun thought would interesting game minecraft years since got game say loved every minute music gameplay adventure experience would highly recommend game anyone
"Its XCOM,Nuff Said!",1,xcomnuff said
"Amazing game, spent hours on this.",1,amazing game spent hours
This is the game for people who enjoy open ended progession and lots of bosses. ,1,game people enjoy open ended progession lots bosses
omfg i love this gaem 11/10,1,omfg love gaem
"fun game, a bit grindy and some later changes was kinda BS",1,fun game bit grindy later changes kinda bs
"L.A. Noire is a fantastic game.   L.A. city design is top notch and really does feel like the 1940's. From the music, clothes, vehicles, stores and even dialog, they nail the time period 100%.   People will complain about the 30FPS. I didn't mind one bit.  The various cases you go through are unique and some chain together to form a more complete story/crime. Finding and inspecting clues is very fun. So is catching someone in a lie with proof.   Pros: -Amazing face animations. The best I've seen. -Great graphics. My system couldn't handle the DirectX11 mode so i had to drop to DirectX9. Time to upgrade my video card! -Great storyline and environment -Stable. After 61 hours I believe it only froze on me once.   Cons: -Unskippable dialog and cinematic events (or at least I couldn't figure out how to skip them) -Autosave. Many times I wanted to manually save but that doesn't exist.   9/10  Excellent",1,la noire fantastic game la city design top notch really feel like music clothes vehicles stores even dialog nail time period people complain fps didnt mind one bit various cases go unique chain together form complete storycrime finding inspecting clues fun catching someone lie proof pros amazing face animations best ive seen great graphics system couldnt handle directx mode drop directx time upgrade video card great storyline environment stable hours believe froze cons unskippable dialog cinematic events least couldnt figure skip autosave many times wanted manually save doesnt exist excellent
Started with Operation Flashpoint Cold War Crisis back in the day and now Arma 3 rocks my world. Best game ever.... step into zues and things really start to get fun!,1,started operation flashpoint cold war crisis back day arma rocks world best game ever step zues things really start get fun
"-Boring Campaign -Multiply is fun... IF you can find a game, and IF that game isn't full of hackers +Zombies is fun +Custom zombies is great with endless maps could play for hours! Get the game just for the custom zombies :D",1,boring campaign multiply fun find game game isnt full hackers zombies fun custom zombies great endless maps could play hours get game custom zombies
"Fun game, does a great job of putting RPG elements into a shooter.",1,fun game great job putting rpg elements shooter
"The only game where you can charm people into killing themselves, and vice versa.",1,game charm people killing vice versa
"Terraria is a pretty fun game to play with your friends and it gets updated a little now and then. Even though the game still gets updated, it feels like it doesn't change much. Sure, a few bosses and some new furniture can be added. It'll take you an additional 20-30 minutes to 'complete the game' with the new changes. When you feel tired of slaying monsters and executing bosses, there's building. You're free to build whatever you want. Within 2D limits of course.  I'd say that the game is worth buying since it isn't especially expensive and actually pretty fun the first time you play it, and if you're a creative person who likes to construct things in games like these it's definetly something for you.",1,terraria pretty fun game play friends gets updated little even though game still gets updated feels like doesnt change much sure bosses new furniture added itll take additional minutes complete game new changes feel tired slaying monsters executing bosses theres building youre free build whatever want within limits course id say game worth buying since isnt especially expensive actually pretty fun first time play youre creative person likes construct things games like definetly something
"Good game, better than minecraft :D",1,good game better minecraft
"Hours of fun to be had. Simple, yet addictive. Got it for £1.50 in a flash sale, it's worth a lot more than that to say the least.",1,hours fun simple yet addictive got flash sale worth lot say least
"Rubbish game, crap story line, crap shooting mechanics, crap level design, enemies are OP, health is near nothing, poor physics etc.",1,rubbish game crap story line crap shooting mechanics crap level design enemies op health near nothing poor physics etc
"Great game, very solid mechanics, good graphics that run on a very minimalistic system, good progression system and great AI. The AI makes it really fun to play without being rubberbandish. It also has real cars and tracks. It can be hard to see the corners sometimes when you go very fast, especially on the Lemans track. Talking about Lemans, it's too much. I understand that you race Lemans after each season, but I feel like I'm doing that race after every 2 or 3 tournaments and it gets a bit boring. Amazing game overall, I can really reccomend it.",1,great game solid mechanics good graphics run minimalistic system good progression system great ai ai makes really fun play without rubberbandish also real cars tracks hard see corners sometimes go fast especially lemans track talking lemans much understand race lemans season feel like im race every tournaments gets bit boring amazing game overall really reccomend
"If any of these sound good to you, play the game:  1: Constant free updates almost doubling the content in the game 2: 5 different classes (Ranger, Wizard, Summoner, Melee, Tank) 3: Runs well on any computer 4: Expert mode for when the game gets too easy 5: Seperate loot from bosses in expert mode multiplayer 6: Fight the eye and brain of Cthulu 7: Build to your hearts content 8: Massive, or tiny world full of different biomes 9: Dev interaction with the community 10: After you kill the last boss, you go to kanto region and play through again!",1,sound good play game constant free updates almost doubling content game different classes ranger wizard summoner melee tank runs well computer expert mode game gets easy seperate loot bosses expert mode multiplayer fight eye brain cthulu build hearts content massive tiny world full different biomes dev interaction community kill last boss go kanto region play
It's a good game if you know how to play it. I just wish i had some friends who played it other then fighting skynet AI,1,good game know play wish friends played fighting skynet ai
Just addictive as Fu**,1,addictive fu
"I know some people (a certain critic in particular) thought that the mere idea of first person platforming was terrible, but in this game it actually works quite well. The movement is much smoother and more comfortable (to me anyways) than it would have been in, for example, a source engine game, and it allows for a feeling of.... pride? accomplishment? immersion? something anyways, that you can't get from third-person gemes. The one thing to beware of, that i noticed, is that when jumping to objects like pipes or poles that you climb or swing on, the tiny dot you have for a reticule has to be aimed directly at the object. Generally, this isn't a perfect game, but I've never seen first-person platforming done this well, and for the most part, it's quite fun.",1,know people certain critic particular thought mere idea first person platforming terrible game actually works quite well movement much smoother comfortable anyways would example source engine game allows feeling pride accomplishment immersion something anyways cant get thirdperson gemes one thing beware noticed jumping objects like pipes poles climb swing tiny dot reticule aimed directly object generally isnt perfect game ive never seen firstperson platforming done well part quite fun
This is a cute 2D sandbox game. It doesn't take long to get really good gear and do some great adventures but the game really takes off if you either play with some new friends or can get a few friends to pick it up together to play. Will run on simple machines easily.,1,cute sandbox game doesnt take long get really good gear great adventures game really takes either play new friends get friends pick together play run simple machines easily
the way the story is told is just beautiful. Proof that a game can be art,1,way story told beautiful proof game art
"Kinda janky, and feels pretty cheap.",-1,kinda janky feels pretty cheap
"Not working for me and for a lot o people.. it says 'GTA IV FATAL ERROR: Windows: Need to have Service pack 1 or higher to proceed.' , and some other problems including Games fot Windows Live. If you want headache, this game is what you need.",-1,working lot people says gta iv fatal error windows need service pack higher proceed problems including games fot windows live want headache game need
Piece of ♥♥♥♥ ufter the update.,-1,piece ufter update
"This game is a missed opportunity. It can be fun, but continually crashes with 'Application crash at empire.exe' errors. Too bad.",-1,game missed opportunity fun continually crashes application crash empireexe errors bad
"Great game until it got ♥♥♥♥ed by new devs ;(   EDIT: DECA games just got their hands on this game! RIP kabam, hopefully DECA makes the game less p2w :D",-1,great game got ed new devs edit deca games got hands game rip kabam hopefully deca makes game less pw
This is a great free to play game if your willing to put time into grinding i use to play it before it even came out as a game on steam and i am sad to say it was much better in when it was not on steam. I dont think this has any thing to do with the new community on it i think has something to do with the greedy developers.In the days i use to play this it use the be hard to get t12 bow or sword it use to take time and effort if tht were still the game i would totally recommend it however now a days ty to the greedy developers any old scrub can come in with a credit and get T12 gear thts why i dont recommend this game to anyone without a credit card,-1,great free play game willing put time grinding use play even came game steam sad say much better steam dont think thing new community think something greedy developersin days use play use hard get bow sword use take time effort tht still game would totally recommend however days ty greedy developers old scrub come credit get gear thts dont recommend game anyone without credit card
this game is cute and inventive but the narrator is lamer than all hell and the core gameplay wasnt deep enough to keep me going,-1,game cute inventive narrator lamer hell core gameplay wasnt deep enough keep going
"- - - - EDIT- - - - I replayed this to make sure I was thinking of the correct game and I was not.   This game is not as bad as the some of the reviews make it out to be. There is potential but I do agree with the majority of reviews that this game just isn't worth the time or money. It offers nothing new or exciting and there are too many annoying aspects: graphics fade it, characters repeat phrases over and over again, poor level design.   *Eats human heart* 'I'm glad we got out of there'",-1,edit replayed make sure thinking correct game game bad reviews make potential agree majority reviews game isnt worth time money offers nothing new exciting many annoying aspects graphics fade characters repeat phrases poor level design eats human heart im glad got
I absolutley..............hate this game. In order to get a weapon that is actually good and you can keep it forever you have to spend real money to get this thing called 'G1C' or 'Gamer 1 Cash.' In order to get the gun I want i have to spend $50. And yes thats really not that much but I could buy a completely different better game exactly like this. Lower your prices and Ill play more often.,-1,absolutleyhate game order get weapon actually good keep forever spend real money get thing called gc gamer cash order get gun want spend yes thats really much could buy completely different better game exactly like lower prices ill play often
really quite boring,-1,really quite boring
"I have to unlock priest class to get an achievment, the bad thing is that i had priest when i started the game...",-1,unlock priest class get achievment bad thing priest started game
"ihts ok fer tell-tale, i licked wukun ded betur tho;",-1,ihts ok fer telltale licked wukun ded betur tho
"This game gives me really bad motion sickness when you turn, unplayable.",-1,game gives really bad motion sickness turn unplayable
"No good quality servers, and most people are hackers or get a cracked version of the game and threaten to DDOS you. Get CS:CZ, CS:S, or CS:GO because they have bots to play with if you can't even find a server. Might have been good 15 years ago but now it has been left to rot.",-1,good quality servers people hackers get cracked version game threaten ddos get cscz css csgo bots play cant even find server might good years ago left rot
"This game is ♥♥♥♥,sorry TFC fans but realy shity game cause scout's have SMG,shotgun,crowbar and most important thing is double jump scout cannot double jump and realy bad. Spy worst class in the Team fortress classic because while invisible he can't move ,sry",-1,game sorry tfc fans realy shity game cause scouts smgshotguncrowbar important thing double jump scout cannot double jump realy bad spy worst class team fortress classic invisible cant move sry
"I have mixed feelings about this installment of Prince of Persia. I read several reviews online that gave glowing reviews of this sequel and said that it was far better than Warrior Within. I completely disagree. If you've played through Sands of Time and Warrior Within, then of course you should buy this game and see how the story ends. But I finished the game feeling dissatisfied.  The game offers two major improvements over Warrior Within: the speed-kill system and a better atmosphere. The speed-kill system lets you dispatch enemies from stealth, like an assassin. I guess it was pretty cutting edge back in 2005, but I didn't feel the magic. Sure, it opens up an entirely new play style, but it takes some trial-and-error to get the timing right. This killed the mood for me. What's the point of a cool, cinematic fight sequence if I have to keep retrying it because I missed the timing on a single click of the mouse? I didn't master the speed-kill system until about halfway through the game, and by that point it had lost its appeal. My verdict: the speed-kill system is great on your second play through, but be prepared to invest some practice before you can pull it off consistently.   I won't say too much about the atmosphere, except that it's an improvement. The designers set the game in Babylon and got rid of the gothic Warrior Within vibe. So that's a plus. Oh, and there are some very cool battles where you can fight with chains.  So what about the problems? Well, there are several. To avoid spoiling anything, I'll just mention that the prince has a certain 'dark companion' in this installment. Their dialogue is meant to be a witty banter but it really falls flat. The 'dark companion' dialogues are cheesy and his voice sounds whiny rather than menacing.  My major annoyance has to do with the boss battles. In my opinion, what made earlier installments of Prince of Persia so great was their level design. A reasonably skilled player could fight through entire levels and puzzles without having to reload constantly. Sure, there were a few mindbending challenges, but generally the games were high-paced and exciting. Warrior Within is the perfect example of this: the Dahaka chases were fast-paced races that kept you on your toes and that rewarded quick-thinking. You didn't have to practice over and over again just to succeed on a Dahaka chase sequence.   Two Thrones is just the opposite. Most of the bosses can only be killed if you know the specific trick sequence necessary to finish them off. For almost all of the bosses, there is no way you will figure out the trick on your first try. The boss battles completely kill the pacing of the game because you have to stop and figure out the specific trick you have to use to get through the challenge. It's not at all appropriate for a high-speed adventure game series like Prince of Persia. Also, just because you've played through the first two games without any trouble does not mean you'll be ready for this third game. I spent the first 25% of the game just learning the new timing and figuring out the new sets.   To sum up: Two Thrones has a cool speed-kill system and a better atmosphere than Warrior Within. These features are great for your second and third playthroughs, because by that point you'll know the game's tricks and you'll be able to play it at an exciting, high speed. But otherwise it's a definite downgrade from Warrior Within. Sands of Time and Warrior Within are still fun to play in 2015 (and great bargains these days)--Two Thrones just kind of sucks. But you should play it anyway if you've already been through Sands of Time and Warrior Within, because that way you can see how the story ends.",-1,mixed feelings installment prince persia read several reviews online gave glowing reviews sequel said far better warrior within completely disagree youve played sands time warrior within course buy game see story ends finished game feeling dissatisfied game offers two major improvements warrior within speedkill system better atmosphere speedkill system lets dispatch enemies stealth like assassin guess pretty cutting edge back didnt feel magic sure opens entirely new play style takes trialanderror get timing right killed mood whats point cool cinematic fight sequence keep retrying missed timing single click mouse didnt master speedkill system halfway game point lost appeal verdict speedkill system great second play prepared invest practice pull consistently wont say much atmosphere except improvement designers set game babylon got rid gothic warrior within vibe thats plus oh cool battles fight chains problems well several avoid spoiling anything ill mention prince certain dark companion installment dialogue meant witty banter really falls flat dark companion dialogues cheesy voice sounds whiny rather menacing major annoyance boss battles opinion made earlier installments prince persia great level design reasonably skilled player could fight entire levels puzzles without reload constantly sure mindbending challenges generally games highpaced exciting warrior within perfect example dahaka chases fastpaced races kept toes rewarded quickthinking didnt practice succeed dahaka chase sequence two thrones opposite bosses killed know specific trick sequence necessary finish almost bosses way figure trick first try boss battles completely kill pacing game stop figure specific trick use get challenge appropriate highspeed adventure game series like prince persia also youve played first two games without trouble mean youll ready third game spent first game learning new timing figuring new sets sum two thrones cool speedkill system better atmosphere warrior within features great second third playthroughs point youll know games tricks youll able play exciting high speed otherwise definite downgrade warrior within sands time warrior within still fun play great bargains daystwo thrones kind sucks play anyway youve already sands time warrior within way see story ends
It is basically GTA's mentally handicapped cousin.,-1,basically gtas mentally handicapped cousin
this game is glitch,-1,game glitch
"I like the game, it was the first ARMA game I bought and it felt pretty good to play. But I hate the DLC course... What is presented as DLC here is not even a free content patch in other games (at least the last two dlcs). If you dont't mind blowin some money on it I can recommend this game, but if you want to buy a game and want all of it...welp, move on...",-1,like game first arma game bought felt pretty good play hate dlc course presented dlc even free content patch games least last two dlcs dontt mind blowin money recommend game want buy game want itwelp move
"Saving games not working. Makes playing this game impossible. Another wasted purchase. Too bad Steam doesn't bother to either warn buyers of serious bugs in the games they are selling or support them. Yes you can spend hours and hours trying homemade fixes from savvy users, and sometimes they work, but really, having a game that doesn't save properly...could there be a more basic, fatal flaw?",-1,saving games working makes playing game impossible another wasted purchase bad steam doesnt bother either warn buyers serious bugs games selling support yes spend hours hours trying homemade fixes savvy users sometimes work really game doesnt save properlycould basic fatal flaw
If you don't a good i7 than dont buy its takes power from the cpu not gpu but is extreamly fun,-1,dont good dont buy takes power cpu gpu extreamly fun
"This game is amazing and is awesome, but the ♥♥♥♥♥♥ dev team refuses to understand that people still play this game. There is at least one hacker on every server you join, and a bunch of dumb asses who stick up for them. This game is ruined, and it's because of the devolpers incompetence, and laziness. ♥♥♥♥♥♥♥ You D U M B S H I T hacking A S S H O L E S and ♥♥♥♥♥♥♥ YOU Developers for ♥♥♥♥♥♥♥ I N G Up such a great game.",-1,game amazing awesome dev team refuses understand people still play game least one hacker every server join bunch dumb asses stick game ruined devolpers incompetence laziness u b h hacking h l e developers n g great game
"Again and again, you will begin to have fun; and then your dreams will be crushed. It wouldn't be so sad if it wasn't fun at all ... but I can't say it's worth the frustrations and bugs.",-1,begin fun dreams crushed wouldnt sad wasnt fun cant say worth frustrations bugs
it is not something you should get it crashs all the time lags and a lot of other stuff so save YOUR MONEY  ,-1,something get crashs time lags lot stuff save money
"Have to say its been pritty terrable when I tried playing it, bad controls, didn't seem to have much freedom, kinda stuck with one car for one race, dosn't seem u have the ability to keep to a car you like or anything like that.",-1,say pritty terrable tried playing bad controls didnt seem much freedom kinda stuck one car one race dosnt seem u ability keep car like anything like
"im not gonna waste my time telling you how bad this game is, but its so poorly made I could not join or start a game.",-1,im gonna waste time telling bad game poorly made could join start game
"It would be fun if you will use remote, but it has a ♥♥♥♥♥♥ mouse glitch where mouse sensitivity is automatically at max, and when you try to change it it only changes sensitivity on x axis. It ♥♥♥♥s up the game and everything. Sucks ♥♥♥.",-1,would fun use remote mouse glitch mouse sensitivity automatically max try change changes sensitivity x axis game everything sucks
"Horrible PC port. Loved this game on the Xbox 360, but on pc it seems to crash more than it doesn't. The controls are also not very user friendly, and you have to change them everytime youe log into the game because it reverts them back to default.",-1,horrible pc port loved game xbox pc seems crash doesnt controls also user friendly change everytime youe log game reverts back default
I do not understand why they expect you to pay money to play this game.,-1,understand expect pay money play game
"Oversimplified arcade racing. Flashy and fun for a while, but I wasn't inclined to finish it at all. Destruction derby parts are great, the races not so much. And don't even get me started on that Gymkhana nonsense they seem to love so much.  No speedometer? Out of this world controls? No cockipit view? Only two camera angles (hood, behind close)? Non-transparent huge ingame texts (like 'Eliminated' placed right in the middle of the screen, in the way of driving? Annoying brodude announcer praising you for the ♥♥♥♥♥iest moves? All check.  There are good things (like nice, polished graphics and audio), this is Codemasters after all. Definitely not a bad game as such. Pick it up at a huge discount or in a bundle if you feel like trying it, but not recommended at full price.  Dirt 2 and 3 are much better games.",-1,oversimplified arcade racing flashy fun wasnt inclined finish destruction derby parts great races much dont even get started gymkhana nonsense seem love much speedometer world controls cockipit view two camera angles hood behind close nontransparent huge ingame texts like eliminated placed right middle screen way driving annoying brodude announcer praising iest moves check good things like nice polished graphics audio codemasters definitely bad game pick huge discount bundle feel like trying recommended full price dirt much better games
"I am so glad i played this game again. so i could be reminded of how terrible the total war series is. Bad UI, still buggy, bad map, bad game. I will just stick to CK2 and EU4.  It really is sad that over 4 years later this game is still broken.",-1,glad played game could reminded terrible total war series bad ui still buggy bad map bad game stick ck eu really sad years later game still broken
"Dare devs, ♥♥♥♥ you... this game was awsome, i stoped for a bit because of work, and i come back and i start it up, and after teh update guess what i get. Instead of it runnig like it did, it says my video card is not compatible. Even though it wroked fine 2 months ago. again ♥♥♥♥ you ",-1,dare devs game awsome stoped bit work come back start teh update guess get instead runnig like says video card compatible even though wroked fine months ago
"No offence to anyone that likes this game, but i had a TERRIBLE and i mean TERRIBLE experience playin this game i was glitchy af online and scenery wise is... EXTEMELY lacking and most populated servers are the Atlus servers and they arre mostly deserts with some buildings here and there.... Overall i would give this game a 7/10 (effort is what got you the 7).  The Singleplayer is really good but mltiplayer is very lacking. Im glad i didnt pay full price for this but im disappointed in myself for buying it at all to be honest.",-1,offence anyone likes game terrible mean terrible experience playin game glitchy af online scenery wise extemely lacking populated servers atlus servers arre mostly deserts buildings overall would give game effort got singleplayer really good mltiplayer lacking im glad didnt pay full price im disappointed buying honest
"After dealing with random freezes and the game not recognizing my controller OR mouse, I finally got this game working only to find out that it's a ♥♥♥♥♥♥ gimped port. If I had payed full price for this, I would be even more ♥♥♥♥♥♥. As it stands, I'm uninstalling this trash from my PC and finding me a REAL copy of the game. GG Rockstar.",-1,dealing random freezes game recognizing controller mouse finally got game working find gimped port payed full price would even stands im uninstalling trash pc finding real copy game gg rockstar
"tl;dr: Boring. I mean. Really. 2/10 because they use a cool ol' name.  So there's this guy, He's like killing everything. There's no story at all, or maybe you're too busy sleeping to pay attention to it. The game is basic, you have to kill and move away and kill and move away. The devs put some stuff to take along the way, some items or codes. Just to make you looking a bit around and make you have a few more hours in the end, but that's a pure waste of time, because the game is so freaking boring... the less time you spend into it the best it is.   This review is written before the end, because I'm bored. I have no fun at all playing it. I keep breathing loudly and saying 'boring' every now and then, so my wife is bored too. My kid saw me play and said 'well, it seems boring and the weapon design sucks hard. Wow level design sucks hard too. Is that a paid game?' I wish it was not.   Please don't buy this, don't let the devs think they can make others stupid game like this one.   Wolfenstein 3D was so fun. They ruined everything. WHY o'lord.",-1,tldr boring mean really use cool ol name theres guy hes like killing everything theres story maybe youre busy sleeping pay attention game basic kill move away kill move away devs put stuff take along way items codes make looking bit around make hours end thats pure waste time game freaking boring less time spend best review written end im bored fun playing keep breathing loudly saying boring every wife bored kid saw play said well seems boring weapon design sucks hard wow level design sucks hard paid game wish please dont buy dont let devs think make others stupid game like one wolfenstein fun ruined everything olord
"This game is boring, stop being smelly homo hipsters",-1,game boring stop smelly homo hipsters
"This game is so cancerous, I would pay good money to have it removed from my account.",-1,game cancerous would pay good money removed account
