review_text,review_score,filtered_review_text
Still the best cod game I have played,1,still best cod game played
"Very great game! I recommend for strategy, if you're prone to rage quitting, not recommended for you, this game is brutal and will take no mercy on you. Overally, great game.",1,great game recommend strategy youre prone rage quitting recommended game brutal take mercy overally great game
I like mods! mods are awsome mods are love mods are life! I got a trainer of gta4! XD,1,like mods mods awsome mods love mods life got trainer gta xd
It's a great game! I highly recommend for anyone that enjoys sandboxes!,1,great game highly recommend anyone enjoys sandboxes
Pretty fun little RC Car racing game. Some nitro action and jumps... What more would you want. For starters better Xbox 360 controller support. Currently my gas button is the controllers start button. Feels weird to play like that but at least it works. Unsure if im going to be able to remap them using 3rd party utilities or just Google... I like the game though.,1,pretty fun little rc car racing game nitro action jumps would want starters better xbox controller support currently gas button controllers start button feels weird play like least works unsure im going able remap using rd party utilities google like game though
"I played and beat the game on Death Incarnate. I honestly don't know what I was expecting. The gameplay can be phenomenal, but it feels kind of dated. I swear this is just Rage with some Swastikas painted everywhere.   PROS: Solid shooter with odd mechanics, variety of enemies, various enviroments ranging room deep sea to the ♥♥♥♥ing moon.  CONS: No Super weapons, Steath mechanics are easily exploitable and crap, BUGGY AS HELL, Less then 12 hours of gameplay (Sure with replayability this is higher, but I was promised a 20 hour campaign).  Voice acting was great, story was creepy and weird, yet now that I've finished I feel underwhelmed.  If you bought Rage, go play rage. If you want to buy this game DON'T. Wait for a Sale if you want it that badly, but this is not worth 60 dollars.",1,played beat game death incarnate honestly dont know expecting gameplay phenomenal feels kind dated swear rage swastikas painted everywhere pros solid shooter odd mechanics variety enemies various enviroments ranging room deep sea ing moon cons super weapons steath mechanics easily exploitable crap buggy hell less hours gameplay sure replayability higher promised hour campaign voice acting great story creepy weird yet ive finished feel underwhelmed bought rage go play rage want buy game dont wait sale want badly worth dollars
a really good tower defense game^^,1,really good tower defense game
"They made the first mission waaaay to hard. This was my first grand theft auto ever, and they pushed it really hard on me.   *spoiler* the first mission is running the damn game ",1,made first mission waaaay hard first grand theft auto ever pushed really hard spoiler first mission running damn game
"Great if you like tower defense, and really dishes out the achievements",1,great like tower defense really dishes achievements
War and peace,1,war peace
"It's clear this game is VERY MUCH inspired by Diablo III but it's perfectly streamlined and clearly designed with great care and attention to smallest detail. Plus, it runs perfectly on Linux, even on less powerful machines. Also, I own a pet llama and my llama owns pet skeletons.",1,clear game much inspired diablo iii perfectly streamlined clearly designed great care attention smallest detail plus runs perfectly linux even less powerful machines also pet llama llama owns pet skeletons
Liked it! Now I want to play in orchestra! Red Orchestra!!  41-45 from 41-45 totally worth it,1,liked want play orchestra red orchestra totally worth
"A really addicting game, which with a group of friends and the help of the community can provide endless hours of dino hunting.",1,really addicting game group friends help community provide endless hours dino hunting
"Fasinating read. Astonishing how much work went in to this game, make me aprciate itn all the more.",1,fasinating read astonishing much work went game make aprciate itn
"X-com, done right. Fight aliens as a secret government agency? Check. Engage in great tactical battles with ridiculous strategic options? Check. With RPG-style progression? And characters you can customize? Check, check. All the while researching new techs and balancing a budget? Check. Yessir, all the checks are there. The is easily one of the best releases for the year, and is a sterling example of the ways old franchises can be granted new life with proper execution.",1,xcom done right fight aliens secret government agency check engage great tactical battles ridiculous strategic options check rpgstyle progression characters customize check check researching new techs balancing budget check yessir checks easily one best releases year sterling example ways old franchises granted new life proper execution
The best port for any GTA ever!!,1,best port gta ever
10/10 +great story +ray liotta +1980's +characters +humour ,1,great story ray liotta characters humour
İ WAS ROGUE FİRST THEN İ WAS A WARIOR THEN I WAS A WARLOCK AND THEN I WAS CHICKEN,1,rogue first warior warlock chicken
"Forget CoD, forget BF or any other pseudo military FPS. This is game is the real deal. I can not express how much fun and how into this game I can get. Every aspect of it is amazing; on ground, flying a jet or operating a tank. This is as close as you can get to the real thing. Graphically (and audio) beautiful and divine, realistic in every aspect. What more could you want? You can't, because this game is it. The thing I love about Arma (and always have) is that, it's the game you make it and want it to be. You want a non-broken DayZ? Breakingpoint. You want sector control? King of the hill. You want a death match? Wasteland. Team co-op? Invade and Annex. I could go on. If you enjoy games where you actually have to work, think, become involved and immersed then Arma3 should already be on your steam list.",1,forget cod forget bf pseudo military fps game real deal express much fun game get every aspect amazing ground flying jet operating tank close get real thing graphically audio beautiful divine realistic every aspect could want cant game thing love arma always game make want want nonbroken dayz breakingpoint want sector control king hill want death match wasteland team coop invade annex could go enjoy games actually work think become involved immersed arma already steam list
"simple idea gone right. great gameplay, fantastic music, creative levels, monsters, bosses and items. perfect timekiller.",1,simple idea gone right great gameplay fantastic music creative levels monsters bosses items perfect timekiller
Great zombie-action killing goodness for hours on end.,1,great zombieaction killing goodness hours end
"The game overall has become one of my favorites of the COD series. Qualities that make this game great are that it has a gripping story line, the characters are interesting, and the how the game looks. The only part where I believe the game fell a bit short was in the special ops mode. Multiplayer was great and fascinating. The multiplayer mode in a way was a seed(example) to other games as its layout has been copied transitioned over. But other than that, if the game is on sale, I recommed getting it. Its a true classic in my library of games.",1,game overall become one favorites cod series qualities make game great gripping story line characters interesting game looks part believe game fell bit short special ops mode multiplayer great fascinating multiplayer mode way seedexample games layout copied transitioned game sale recommed getting true classic library games
"Fantastic and tons of content. I put in well over 100 hours and maybe did half the missions. Lots of build possibilities though the missions and baddies do get repetitive after a while. Well worth the money, especially if it's on sale.",1,fantastic tons content put well hours maybe half missions lots build possibilities though missions baddies get repetitive well worth money especially sale
"beautiful hand drawn graphics, nice narration, decent combat in an isometric world",1,beautiful hand drawn graphics nice narration decent combat isometric world
The game is quite elegant.,1,game quite elegant
Love this game! Who doesn't like Dinosaurs?,1,love game doesnt like dinosaurs
"Don't let my time in game fool you, I think I've played for months on the iOS (iPad) version. Just friking awesome, once you start building the hours flood by.. !! Be warned!",1,dont let time game fool think ive played months ios ipad version friking awesome start building hours flood warned
"A powerful story, relatively complex combat and a masterpiece for a soundtrack. Bastion is a great game that is a must buy... if it's on sale.",1,powerful story relatively complex combat masterpiece soundtrack bastion great game must buy sale
"Your tears kill monsters. awesome, buy it!",1,tears kill monsters awesome buy
Like diablo 2 but you dont have to repair sh!t,1,like diablo dont repair sht
see that green button that says add to cart? click it now,1,see green button says add cart click
"Beautiful game indeed. Right from the start to the end, the game gives you feels. There is something to this story. Something warm and reassuring. And the Music just brings that into the whole new level. Many side missions. Many things to unlock. This is one of those games you can come back and play over and over again.  10/10 :)",1,beautiful game indeed right start end game gives feels something story something warm reassuring music brings whole new level many side missions many things unlock one games come back play
Great turn based strategy. I love the system.,1,great turn based strategy love system
Well its better than minecraft!,1,well better minecraft
it is furn,1,furn
"Waw is a fun game, however there is about 100 people online every timei play, Other than that GREAT GAME buy it NOW!",1,waw fun game however people online every timei play great game buy
♥♥♥♥ing ♥♥♥♥♥♥ ♥♥♥ game. Can't run this but I can run Witcher 3 on ultra,-1,ing game cant run run witcher ultra
"Horrible game, it doesn't even work properly.",-1,horrible game doesnt even work properly
GAME WON'T WORK. STEAM DOESN'T CARE. CAN'T GET ANSWERS. STEAM PRACTICALLY STOLE THIS MONEY FROM ME. ♥♥♥♥ YOU STEAM. YOU'LL NEVER GET ANOTHER DIME FROM ME.,-1,game wont work steam doesnt care cant get answers steam practically stole money steam youll never get another dime
"I bought this game for the Mac and immediately wish I hadn't. I can't even boot the game. The error message received is well known, Google it. It's existed since last year and it doesn't appear that Steam or HerInteractive have any interest in responding to or fixing the problem. They won't refund you. Only buy if you boot camp (?) your Mac, othewise? STAY AWAY AND SPEND YOUR $7 ON SOMETHING WORTHY.",-1,bought game mac immediately wish hadnt cant even boot game error message received well known google existed since last year doesnt appear steam herinteractive interest responding fixing problem wont refund buy boot camp mac othewise stay away spend something worthy
Wanna be Dirt 3. It has identical maps and doesn't do it as well as Dirt3 (but then again... the steering wheel is bugged in Dirt 3 right now :( ),-1,wanna dirt identical maps doesnt well dirt steering wheel bugged dirt right
Best Non Working Social Club Simulator,-1,best non working social club simulator
♥♥♥♥ cant even join servers,-1,cant even join servers
there is a kart dlc,-1,kart dlc
I honestly cant recomend far cry 2 i just did not like it. if you want it. get it. i just never liked this game. i wanted it to end. it was not ♥♥♥♥ i just couldnt recomend this for the average gamer.,-1,honestly cant recomend far cry like want get never liked game wanted end couldnt recomend average gamer
"This game is too easy, community is ♥♥♥♥, doesnt allow new players to play as they will get kicked. also the when they are trying to find evidence for cheaters, they expect the player to do crazy stuff like getting a hawkeye straight of the batt (bulletstorm I am talking about). Americas army: proving grounds is better as the skill level is never to high and even, fun and inviting community and isnt dying out. And last of all there aren't any good old players who can give you a challenge so don't be suprised when you get good at the game and no one can be your nemisis. ",-1,game easy community doesnt allow new players play get kicked also trying find evidence cheaters expect player crazy stuff like getting hawkeye straight batt bulletstorm talking americas army proving grounds better skill level never high even fun inviting community isnt dying last arent good old players give challenge dont suprised get good game one nemisis
"dont buy this game! I got it and when i try making a new game, it crashes! i cannot find a solution online so save your money and get a game that works",-1,dont buy game got try making new game crashes cannot find solution online save money get game works
"This is a 'freemium' game. It's free, but you have to pay for the good ♥♥♥♥ to win",-1,freemium game free pay good win
they cheap my money that y i left,-1,cheap money left
"And so....on the end everything is about money. no more permanent weapons for game earned money?  Thats the most dissapointing news till nov. i played this game mostly with aeria games luncher not steam,so dont judge my hours here,i have a blue 3 stars level there.  but with banned permanent weapons for money point(earned in game) this is capitalistic ♥♥♥♥♥♥♥t.  ",-1,soon end everything money permanent weapons game earned money thats dissapointing news till nov played game mostly aeria games luncher steamso dont judge hours herei blue stars level banned permanent weapons money pointearned game capitalistic
"I loveddd this game to death, and it still remains one of my favorite games if not my favorite GTA. It's one of the first games I sunk over 100 hours into, and even more so with the many user mods released over the last decade or so, including two multiplayer ones and the CLEO mods. I figured I'd grab it on Steam a couple years back for convenience instead of continuing to use my scratched up disc copy. But a recent major patch for this game actually strips away content rather than add any. It has removed 1920x1080 support, 17 songs from the great soundtrack (most likely because of expired royalty/copyright), and replaces most of original menu/HUD with the mobile version similar to the recent Android/iOS releases of this game. You can find the full list of changes elsewhere.  I only wrote this as a warning to any friends who may not be aware of this recent change and add a negative review to that column on the Steam store page. I'm fully aware how old/irrelevant this game may be at the time of this review.",-1,loveddd game death still remains one favorite games favorite gta one first games sunk hours even many user mods released last decade including two multiplayer ones cleo mods figured id grab steam couple years back convenience instead continuing use scratched disc copy recent major patch game actually strips away content rather add removed x support songs great soundtrack likely expired royaltycopyright replaces original menuhud mobile version similar recent androidios releases game find full list changes elsewhere wrote warning friends may aware recent change add negative review column steam store page im fully aware oldirrelevant game may time review
"I do not recommend this game 100%. It is 'Pay to Win' meaning you have to pay real money for the best gear or you will never win like you should be. And even when you do buy something, it gives you a 30 day time period then you have to buy it again. It is infested with hackers which really downgrades the quality of the gameplay, I would just wait for the game to come out on Console 'Xbox One &amp; PS4' which is scedualed to hit the consoles in August of this year but we are still waiting word from game devs.  In conclusion, I recommend this game about 45%  This is not how a MMO should be.",-1,recommend game pay win meaning pay real money best gear never win like even buy something gives day time period buy infested hackers really downgrades quality gameplay would wait game come console xbox one amp ps scedualed hit consoles august year still waiting word game devs conclusion recommend game mmo
dammit how to download this thing?,-1,dammit download thing
"Simply put, this game isn't worth your time. Don't even bother with it.",-1,simply put game isnt worth time dont even bother
Hey! Wanna buy a game that doesn't even work! Wanna spam rock stars stupid play button for it to simply do nothing. I mean you can get it to work if you spend about an hour or so of your time which then if you do get it running it's a peice of ♥♥♥♥ which either  a. Doesn't load. b.Doesn't save c. ♥♥♥♥♥♥ frames d. ♥♥♥♥.  Let's just say you did all this and you can finally run the game and not needing windows 95 or a potato to run it. Congrats. You played a game that was made in 2008 that will bring you like 4 hours of gameplay.  Before you spend 20 dollars invest in a ps3. Because unless you wanna take a metaphorical rockstar ♥♥♥♥♥ between your cheek I doubt you wanna die by trying to maybe get the game to even ♥♥♥♥ing play.  Buy the older ps2 gtas. Atleast they ♥♥♥♥ing work without the chore.,-1,hey wanna buy game doesnt even work wanna spam rock stars stupid play button simply nothing mean get work spend hour time get running peice either doesnt load bdoesnt save c frames lets say finally run game needing windows potato run congrats played game made bring like hours gameplay spend dollars invest ps unless wanna take metaphorical rockstar cheek doubt wanna die trying maybe get game even ing play buy older ps gtas atleast ing work without chore
"The most repetitive game I've ever played.  The devs did their best, but this Indie game couldn't convince me.",-1,repetitive game ive ever played devs best indie game couldnt convince
This game sucks. It is over-rated and over-hyped.,-1,game sucks overrated overhyped
never get on servers ang full of bugs ,-1,never get servers ang full bugs
"this game ♥♥♥♥♥ me and than spat on my shiny ♥♥♥, do not buy",-1,game spat shiny buy
Worst port possible. Pretty much unplayable.,-1,worst port possible pretty much unplayable
"Massive lack of information on how to play this game. No tutorial to start with which makes the whole process very frustrating. Game continuously throws enemies at you at a rate that does not allow you time to figure anything out. It doesn't pause when you go into crafting mode (which I haven't figured out as well) so by the time you begin to piece something together, you've died. Even if you kill all the enemies on the screen just to give yourself a breather, 8 more show up within about 5 seconds. So all in all, a terrible experience.  On the service, the 8-bit graphics convey a simple pick-up-and-play to figure things out, but so far this is not true. I will continue to give this game a shot as it has been very popular. But so far, it has been a purely frustrating experience. Or did I just buy Dark Souls, the 8-bit experience? I will update as I learn more.  TL;DR No introduction for new players coupled with a constant barrage of enemies makes it a very frustrating game to get into.",-1,massive lack information play game tutorial start makes whole process frustrating game continuously throws enemies rate allow time figure anything doesnt pause go crafting mode havent figured well time begin piece something together youve died even kill enemies screen give breather show within seconds terrible experience service bit graphics convey simple pickupandplay figure things far true continue give game shot popular far purely frustrating experience buy dark souls bit experience update learn tldr introduction new players coupled constant barrage enemies makes frustrating game get
10/10 Love it   says -no one,-1,love says one
"What do you get when you cross rampaging dinosaurs with jetpacks,explosions,sci-fi action and co-op gameplay? An awesome videogame idea.What do you get when you play ORION: Dino Horde? A terrible,terrible experience. Dino Horde is easily one of the worst games I've ever played.Not only is it badly made,poorly executed,ridiculously framed, and badly coded.It's just unplayable game  Don’t bother.Save your money.If you want an engaging sci-fi cooperative experience,buy Natural Selection 2 instead !!! :)",-1,get cross rampaging dinosaurs jetpacksexplosionsscifi action coop gameplay awesome videogame ideawhat get play orion dino horde terribleterrible experience dino horde easily one worst games ive ever playednot badly madepoorly executedridiculously framed badly codedits unplayable game dont bothersave moneyif want engaging scifi cooperative experiencebuy natural selection instead
One sentence. ''MICRO''TRANSACTION HELL! DO NOT DOWNLOAD. EVER. PERIOD.,-1,one sentence microtransaction hell download ever period
Do not buy this game. Ubishit didn't patch it so it can't run on more than one CPU core. I can't believe I bought this ♥♥♥♥.,-1,buy game ubishit didnt patch cant run one cpu core cant believe bought
"Just a generic Shooter, with poor textures, repetitive gameplay, linear levels and so on. I just could not find a reason to keep on playing this game. My personal score is 3 out of 10.",-1,generic shooter poor textures repetitive gameplay linear levels could find reason keep playing game personal score
"Meh its just meh, its not good or bad just... meh. Its free so you can give it a try, i played 20h on ♥♥♥ or smth like that. There are beter f2p games on steam like team fortress 2 or warframe.",-1,meh meh good bad meh free give try played h smth like beter fp games steam like team fortress warframe
"It was fun at first, but it grew old quickly. I purchased due to Atlis Life mod, and quickly found the lack of players willing to comply with server rules, made the game not so enjoyable. The large maps are nice and all, but too damn big for 100 or less people... I enjoy the realist consideration of the game, such as fatigue from sprinting, and its effect on aiming.   Overall, ARMA 3 does not have a lasting effect on me. Some of the situations that occur are very fun, and memorable, but I often find myself logged in, running around in circles doing nothing. For large scale combat (meaning hundreds of players at the same time, in the same location), on maps the size of Arma 3 maps, I would recommend Planetside 2, which is a free-to-play game. The simulation ARMA 3 offers is extremely impressive, and quenches my thirst of rendering 360 No-Scope Headshot noobs useless. However, as a game, I don't enjoy it as much.",-1,fun first grew old quickly purchased due atlis life mod quickly found lack players willing comply server rules made game enjoyable large maps nice damn big less people enjoy realist consideration game fatigue sprinting effect aiming overall arma lasting effect situations occur fun memorable often find logged running around circles nothing large scale combat meaning hundreds players time location maps size arma maps would recommend planetside freetoplay game simulation arma offers extremely impressive quenches thirst rendering noscope headshot noobs useless however game dont enjoy much
"The game control is not done well for PC. Bugs including: multiple cursors would freeze on screen, and key rebinding not working. Most importantly, there is this weapon, the umbrella, in midgame, that is required to kill a enemy, but the keyboard bug prevents me from using it. There was no way to fix it unless you do some hacking with the setting file. (and a LOT of people had this problem, since 2012.) It's a beautiful game, but the bugs totally ruined the game play.",-1,game control done well pc bugs including multiple cursors would freeze screen key rebinding working importantly weapon umbrella midgame required kill enemy keyboard bug prevents using way fix unless hacking setting file lot people problem since beautiful game bugs totally ruined game play
so just bought the pack deal and im so upset that it doesnt work installed all 3 games and it just crashes at the end of start of game video! I have a ton of steam games and this only happens with the worst of worst in terms of support and this is a 3rd party supported game low and behold doesnt load and or work. So to all be aware you may be asking for a refund for a non functional game,-1,bought pack deal im upset doesnt work installed games crashes end start game video ton steam games happens worst worst terms support rd party supported game low behold doesnt load work aware may asking refund non functional game
"I am not even able to play the game anymore, as its launcher is so buggy and bad, that the installation is corrupted every single time. The game is amazingly fun, but Hi-Rez. Fix the freaking launcher.",-1,even able play game anymore launcher buggy bad installation corrupted every single time game amazingly fun hirez fix freaking launcher
tries too hard,-1,tries hard
"Kind of a mixed bag is this one. Played it for the first time and after playing Crysis 2 i must say they definitly made improvements from the original. For starters the game looks great. You can immediatly tell why this was a PC Breaking game back in 2011. Graphics with water, fog, and lighting are amazing to look at and the environments are varied and exciting. Gameplay is where is seems to be the jumble of good and bad. The combat is tight and responds well however the driving is crap and the flight missions downright stupid. The waypoints system works at times but in others i found myself running around looking for the right path to take in the later levels. sometimes there was absolutly no direction unless I opened my objectives tab and read the fine print. NOW we hit the big problem with this game. The difficulty spikes are incredibly crushing to the point of infuriation. Cheap ♥♥♥ deaths from instant killing enemies that you cant see are increasingly frustrating especially when you have the suits armor on and at full health. WTF Crytek. give us the tools but they dont help with them at all? Disappointingly frustating difficullty in an otherwise pretty and competant shooter. Would reccomend to crysis fans for the story and length only. You could spend money on 2 and get a better product. Die hard fans would enjoy but for me I wont be reentering the first game any time soon.",-1,kind mixed bag one played first time playing crysis must say definitly made improvements original starters game looks great immediatly tell pc breaking game back graphics water fog lighting amazing look environments varied exciting gameplay seems jumble good bad combat tight responds well however driving crap flight missions downright stupid waypoints system works times others found running around looking right path take later levels sometimes absolutly direction unless opened objectives tab read fine print hit big problem game difficulty spikes incredibly crushing point infuriation cheap deaths instant killing enemies cant see increasingly frustrating especially suits armor full health wtf crytek give us tools dont help disappointingly frustating difficullty otherwise pretty competant shooter would reccomend crysis fans story length could spend money get better product die hard fans would enjoy wont reentering first game time soon
"I had this game on the PlayStation3 and it was kinda enjoyable. Ripping and tearing apart innocent citizens and soldiers alike, destroying everything, ellbow-slamming a tank - there will be gore and explosions everywhere. Sounds decent, right?  A little.  Only problem is the controls where a bit clunky (even on the PS3) and I had massive problems focussing and attacking the enemy I actually wanted. Another funbreaker is the fact that you're easily being bounced back, even by small and weak enemies. It's even worse when stronger enemies and helicopters chase you. Sometimes you're feeling like a ball in a pinball machine.  This game has so much potential and with proper implementation this propably would have been the best anti-aggression-game and there is. I mean, you have all those amazing powers! From disguise to running at super speed to hammerfists (lets you smash tanks), clawhands (rips and tears everything apart), whiplash (for taking down distant enemies), superjumping, semi-flying (gliding). You can even throw buses into helicopters and stuff, the list goes on and it's awesome.  But you're almost not able to live it up.  The story is ok and acceptable. The missions are way too hard and not fun at all (I'm not a good gamer, though). In one mission you have to flee. Excuse me? I'm a godlike creature and can destroy a tank with a single blow with my ellbow, why the heck should I flee?  That's boring and uninspiring. It's like getting a Lamborghini in a racing game and the game tells you to drive not faster than 30 miles per hour. Unfortunately, I didn't find any cheats or mods for this game. I think with a little effort like removing all the time based missions and the bouncing this would be just awesome.  If you can get this game for a decent price (it's under 10 dollars mostly, on Humble Bundle even cheaper) and if you do like gore, GO GET IT and happy ripping and tearing bodies apart for a while. I really hope you could do an devastator attack on some people out there who are wasting so much potential. It hurts, especially as a creative person.",-1,game playstation kinda enjoyable ripping tearing apart innocent citizens soldiers alike destroying everything ellbowslamming tank gore explosions everywhere sounds decent right little problem controls bit clunky even ps massive problems focussing attacking enemy actually wanted another funbreaker fact youre easily bounced back even small weak enemies even worse stronger enemies helicopters chase sometimes youre feeling like ball pinball machine game much potential proper implementation propably would best antiaggressiongame mean amazing powers disguise running super speed hammerfists lets smash tanks clawhands rips tears everything apart whiplash taking distant enemies superjumping semiflying gliding even throw buses helicopters stuff list goes awesome youre almost able live story ok acceptable missions way hard fun im good gamer though one mission flee excuse im godlike creature destroy tank single blow ellbow heck flee thats boring uninspiring like getting lamborghini racing game game tells drive faster miles per hour unfortunately didnt find cheats mods game think little effort like removing time based missions bouncing would awesome get game decent price dollars mostly humble bundle even cheaper like gore go get happy ripping tearing bodies apart really hope could devastator attack people wasting much potential hurts especially creative person
"dont waste your time with it. it doesnt work, and when i tried with the launcher, the game was absolute crap",-1,dont waste time doesnt work tried launcher game absolute crap
does anyone want to trade a copy of the original game for gmod?,-1,anyone want trade copy original game gmod
"ONE STAR - If you have to watch online vids to get through levels, why bother playing this game? Many levels are designed so you only win after doing them 30+ times, and then only a certain way. If you love repetitive boring games, go for it. Otherwise pass ---",-1,one star watch online vids get levels bother playing game many levels designed win times certain way love repetitive boring games go otherwise pass
"The first 'Airline Tycoon' was an amazing Sim that was captivating, being comical in it's presentation and serious in it's ambition.   This game shares the title, and that is it. It's a boring and desperate attempt to recreate the glory of it's predecessor.  I'd like to burn this from my steam library, and I'd rather have a toothless goat trying to bite off my private parts than playing this game ever again.  Oh, and btw.- two of the Airlines/Managers from the first game as overprized dlc is quite a bad joke.",-1,first airline tycoon amazing sim captivating comical presentation serious ambition game shares title boring desperate attempt recreate glory predecessor id like burn steam library id rather toothless goat trying bite private parts playing game ever oh btw two airlinesmanagers first game overprized dlc quite bad joke
Poor game with bad production value. Not worth the time.,-1,poor game bad production value worth time
"too many errors and if you play for the first time ,you're getting upset soon.",-1,many errors play first time youre getting upset soon
"THIS GAME SUCK IT IS SO BAD THAT I WOULD RATHER PLAY LEAUGE OF LEGENDS INSTEAD. ♥♥♥♥ THIS GAME, IM GONNA PLY SOME CS GO OR BLACK OPS 3 BYE (from duh swede)",-1,game suck bad would rather play leauge legends instead game im gonna ply cs go black ops bye duh swede
"Can't play multiplayer, too much lag and world doesn't load in.",-1,cant play multiplayer much lag world doesnt load
THE GAME IS ♥♥♥♥ DONT GET,-1,game dont get
"Won't run at all on my PC, though it'll run everything else. No customer support either so i've just wasted my money on this game.",-1,wont run pc though itll run everything else customer support either ive wasted money game
"The intention to revive this game was good, but i think they could do better. Few cars and just half dozen tracks. You get bored quickly.   But the thing that drove me nuts is the fame level. If you don't play regularly, it will drop to zero. And the game don't even warn you. It's almost like you have to start all over again. What gets worse is to achieve the top fame 'The 42' you must have 42.000.000 fame points, which is almost impossible for PC version (on mobile you can buy with real money multipliers upgrades).  Thus, there's multiplayer achievements that is difficult to get just because people get bored so quickly that nobody plays online.  So, have to play a lot so don't lower your level while trying to get to the top and no multiplayer to try to shake things up a bit, THIS GAME IS HORRIBLE! So why don't Remedy point a gun in my head and take my money instead?",-1,intention revive game good think could better cars half dozen tracks get bored quickly thing drove nuts fame level dont play regularly drop zero game dont even warn almost like start gets worse achieve top fame must fame points almost impossible pc version mobile buy real money multipliers upgrades thus theres multiplayer achievements difficult get people get bored quickly nobody plays online play lot dont lower level trying get top multiplayer try shake things bit game horrible dont remedy point gun head take money instead
I wouldn't even poke this game with a stick.,-1,wouldnt even poke game stick
"In my opinion This game is bad, theres No tutoiral or anything that tells you basic Controls, and the fact that most of the time you've gotta do it online makes it even worse.",-1,opinion game bad theres tutoiral anything tells basic controls fact time youve gotta online makes even worse
"Hmmm, this is a game everybody loves, right?  I absolutely recognize the greatness of this game, and I understand why so many love it. But it is not a game for me. I also did not finish it. I just did not have the time and strength to do so. So, I'm probably missing a lot. But I did spend a fair time with it, and I think I got the core gameplay enough to give it a review. This is supposed to be the king of open world games, and I can see that. But personally, there are other open world games I enjoy more, like sleeping dogs for example.  What is great? Graphics, presentation, story, voice acting, so many possibilities and activities. Music and radio is great and funny. Vehicles handles well. The city is immense and 'beautiful'. The city feels alive. The level of detail. Every part of the game is well made. The atmosphere is well presented. The game plays well with a mouse and keyboard, even though I think it is made for a controller.  What is not so great? Well, There is nothing really wrong with the game per se, I just did not like it, and I found it frustrating. You need quite a good PC to really appreciate what the game can offer you, or the game will feel sluggish.  I personally had enough of the crudeness of the game. I am not against violent games, I just had enough of it in the end, and did not find it that great to just destroy everything. I thought the characters too horrible to deal with. I do recognize that the story is written like that, with a lot of satire and sarcasm, and it does it really well. I just don't care for it. And after playing for a while, it just left me with a bad taste. I don't think these games are bad for anyone, or that they promote violence. I just don't enjoy this stuff, and I found it repetitive. It was particularly frustrating to try a mission over and over (if I found it difficult) because going back to that mission ment you had to start over somewhere else, and then drive there. It just became tedious.  Again, most people really like this, and the game is clearly a masterpiece, but not something that suits me. If you like chaos, playing with a big playground, doing things that you are not allowed in real life, this might give you a good outlet, with quite a few laughs as well.  Still, I prefer 'just cause 2'. I do think that GTA IV accomplishes more, and the games are quite different, but the style and humour fits me better in that game, if we are talking about open world chaos games. Just Cause 2 runs better, feels less frustrating, and feels less complicated.  Cheers!",-1,hmmm game everybody loves right absolutely recognize greatness game understand many love game also finish time strength im probably missing lot spend fair time think got core gameplay enough give review supposed king open world games see personally open world games enjoy like sleeping dogs example great graphics presentation story voice acting many possibilities activities music radio great funny vehicles handles well city immense beautiful city feels alive level detail every part game well made atmosphere well presented game plays well mouse keyboard even though think made controller great well nothing really wrong game per se like found frustrating need quite good pc really appreciate game offer game feel sluggish personally enough crudeness game violent games enough end find great destroy everything thought characters horrible deal recognize story written like lot satire sarcasm really well dont care playing left bad taste dont think games bad anyone promote violence dont enjoy stuff found repetitive particularly frustrating try mission found difficult going back mission ment start somewhere else drive became tedious people really like game clearly masterpiece something suits like chaos playing big playground things allowed real life might give good outlet quite laughs well still prefer cause think gta iv accomplishes games quite different style humour fits better game talking open world chaos games cause runs better feels less frustrating feels less complicated cheers
"Just a waste of time. I mean, unless you're broke &amp; impatient, just buy chivalry during a sale. Effects are bad, pirates are OP, and random map elements just fustrates me more. All-in-all, BUY CHIVALRY YOU BROKE GIT!!!",-1,waste time mean unless youre broke amp impatient buy chivalry sale effects bad pirates op random map elements fustrates allinall buy chivalry broke git
"This game keeps giving me an error and wont load up, I have several times uninstalled and reinstalled. This game seems fun, but the error says- Debug list out of range. So I can't play this game, but I want to. ",-1,game keeps giving error wont load several times uninstalled reinstalled game seems fun error says debug list range cant play game want
I don't even want to waste my time writing an actual review for this game. Don't buy it.,-1,dont even want waste time writing actual review game dont buy
