review_text,review_score,filtered_review_text
Great to see the history of counter-strike!,1,great see history counterstrike
When counter-strike was not about MONEY,1,counterstrike money
"Even in 2016 this game is amazing, i added a fav to a server that gives 1000xp per kill played 50 minutes and prestiged. thats something every cod should implement when its old, easy to rank up so people have more fun and more people are going to play  Good maps  64 players is amazing i get 91 fps max settings 1920x1080 i havnt ran into any hackers  custom zombies  Good modding community",1,even game amazing added fav server gives xp per kill played minutes prestiged thats something every cod implement old easy rank people fun people going play good maps players amazing get fps max settings x havnt ran hackers custom zombies good modding community
This game is a very good game and i rate it 8/10 but also it is quite buggy and has some issues with friends joining you and can be glitchy however its a great game and i suggest you should buy it!,1,game good game rate also quite buggy issues friends joining glitchy however great game suggest buy
"This game is a real classic and it's still in the top of the best first person shooters this day, the graphics aren't the best but they are still good. The community is nice and still active. this game is in the top10 for most played games. It's a really good game for a cheap price.",1,game real classic still top best first person shooters day graphics arent best still good community nice still active game top played games really good game cheap price
After so many years - still best CS game ever made!,1,many years still best cs game ever made
"Zombies... Thats all... Don't do anything else, just zombies.",1,zombies thats dont anything else zombies
i remeber when this was a free Mod for half-life,1,remeber free mod halflife
"Great game! This has to be be the best Call of Duty ever made. It has historical values, no hackers (thanks to punk buster), and hours of fun multiplayer, zombies, and campaign. I highly recomend this game to any fan of Call of duty! P.S: The custom zombie maps are superb and well worth it!",1,great game best call duty ever made historical values hackers thanks punk buster hours fun multiplayer zombies campaign highly recomend game fan call duty ps custom zombie maps superb well worth
"CS 1.6 this game was pure skills!!! CS GO is ♥♥♥♥♥ing faceroll shiit , you spray and u get headshot , ♥♥♥♥ing ♥♥♥♥♥♥♥t!",1,cs game pure skills cs go ing faceroll shiit spray u get headshot ing
10/10 Would fire in the hole again.   Game on my friends!,1,would fire hole game friends
nice game idiot players,1,nice game idiot players
"i think this version of CS need BOT update, so i can play offline bots",1,think version cs need bot update play offline bots
The ability to have Custom Maps and have fun with them using Console This Game is awesome  Zombies Mode FTW,1,ability custom maps fun using console game awesome zombies mode ftw
A really great game to play modded zombies on!,1,really great game play modded zombies
Beats Call Of Duty crap every day of the week.,1,beats call duty crap every day week
i LOVE the game but it now has an error ,1,love game error
All I HAve To Say Is... ZOMBIES!!!!!!!!!!!!,1,say zombies
This is what CoD is and should always be.,1,cod always
This game is only good for zombie map mods lmao,1,game good zombie map mods lmao
Every server is spanish or french. I can now fluently swear in both languages 9/10,1,every server spanish french fluently swear languages
"If you are in to 1st person shooters, then this game is for you.",1,st person shooters game
Nicest game ever!,1,nicest game ever
"Since starting this game in 2000, it's hands down my idea for the best game of all time.",1,since starting game hands idea best game time
everyone says FIRE IN THE HOLE,1,everyone says fire hole
Best FPS in my opinion :3  Old but gold,1,best fps opinion old gold
crack coaine u,1,crack coaine u
"much smoother than console, custom zombies is a must play.",1,much smoother console custom zombies must play
great games!,1,great games
"Now that BO 3 has a far superior remake of Der reise and mods, there is sadly no real reason to buy this over BO3. It was fun while it lasted.",1,bo far superior remake der reise mods sadly real reason buy bo fun lasted
zombie modes the best!,1,zombie modes best
"Very good game. One of the best ever made, veterans will understand.",1,good game one best ever made veterans understand
"This game is a very addictive First-Person shooter, which even by its age is still played by thousands of players and I personaly find it very relaxing to its multiplayer and singleplayer capabilities. I recommend this game to anyone who likes FPS games which can be played alone or with friends, casualy or competitivly.    I r8 it 8/8 m8. ",1,game addictive firstperson shooter even age still played thousands players personaly find relaxing multiplayer singleplayer capabilities recommend game anyone likes fps games played alone friends casualy competitivly r
Not one kid has claimed to 'bang my mom'.,1,one kid claimed bang mom
"This game is really amazing, its so open source compared to other call of dutys and your not limited to the four base zombie maps. Multiplayer at this point for this game is pretty much ruined due to boosting lobbys and hackers but everyonce in a while you will come across a legit match which is pretty awesome.",1,game really amazing open source compared call dutys limited four base zombie maps multiplayer point game pretty much ruined due boosting lobbys hackers everyonce come across legit match pretty awesome
"Less hackers and less russians , I guess :P",1,less hackers less russians guess p
"This game is amazing itself but with custom zombie maps, it makes it so much better! This game has been good for years and will still be good for a while. The custom zombie community might stop making maps for this game when custom zombies is finally available for black ops 3 but that won't be for a while. Great game though!",1,game amazing custom zombie maps makes much better game good years still good custom zombie community might stop making maps game custom zombies finally available black ops wont great game though
This is an amazing game for taking a new turn for zombies! since there are new mods and maps to try and gives you a break of the regular classic zombies.,1,amazing game taking new turn zombies since new mods maps try gives break regular classic zombies
Swat is upset about the de_forge update because he's never played that map before :(,1,swat upset deforge update hes never played map
"Been Playing this game for 8 years , Cant Stop playing it , One of most Played games , Best FPS game and first person :D    Respect &lt;3",1,playing game years cant stop playing one played games best fps game first person respect lt
Best childhood game ever. Every kid should play this ♥♥♥♥ before they plei cs pajehale,1,best childhood game ever every kid play plei cs pajehale
'CS 1.6' Old but Gold !,1,cs old gold
"What is there left to say about this great game,it's simply classics and part of any kid born past 1990 childhood :D I really love the fact it is so wide spread around the world,and just keep it up like this !",1,left say great gameits simply classics part kid born past childhood really love fact wide spread around worldand keep like
This is one of the best acion games i have ever seen til date and is famous than any other game . You ll be a good gamer if get this one.,1,one best acion games ever seen til date famous game good gamer get one
superb Game must try !,1,superb game must try
Too many Memories playing this game on the 360.,1,many memories playing game
Easy and fun. Check how good your reaction is.. ;),1,easy fun check good reaction
I want Hide'N'Seek Tournaments with high pool prize!,1,want hidenseek tournaments high pool prize
"This game may be older, but it still has great gameplay and controls, this was also the start of zombies therefor that is also awesome and almost the only thing that play Call Of Duty: World At War on PC anymore but you don't only have to play the first four maps (Nacht Der Untoten, Verruckt, Shi No Numa, and Der Reise) you can download custom maps, Overall it a great game",1,game may older still great gameplay controls also start zombies therefor also awesome almost thing play call duty world war pc anymore dont play first four maps nacht der untoten verruckt shi numa der reise download custom maps overall great game
Still the best Call of Duty ever made. This game still tops the newest ones in gameplay and content.,1,still best call duty ever made game still tops newest ones gameplay content
You can play modded maps and stuff so it's pretty cool. I would recomend,1,play modded maps stuff pretty cool would recomend
This game is still on Steam's popular list. That says it all.,1,game still steams popular list says
Advance Warfare: Dead after a year  World At War: still has a thriving community after 7 YEARS,1,advance warfare dead year world war still thriving community years
Buy a new PC and CS GO.,1,buy new pc cs go
The best version of Counter Strike.EVER.,1,best version counter strikeever
i really dont know how ive spent over 100 hours on this game i use to play it on a really bad laptop and all i would do is play one zombie map but now with my new pc i can enjoy multiplayer like the good old days my favorite cod and it was at its peak before the downfall of cod,1,really dont know ive spent hours game use play really bad laptop would play one zombie map new pc enjoy multiplayer like good old days favorite cod peak downfall cod
the best FPS in the world forever!!!,1,best fps world forever
"All time classics, cs-go newschoolers ;)",1,time classics csgo newschoolers
It all starts here .,1,starts
A real classic. One of the best first person shooters of all time and my favorite game of all time aswell. This game is so good that it will for sure never die! :D 10/10,1,real classic one best first person shooters time favorite game time aswell game good sure never die
Its The best game i've ever played :P,1,best game ive ever played p
"Played this game for far too long, sad to see the community die out but it was the most fun ive had on a game in my entire life and nothing will top it",1,played game far long sad see community die fun ive game entire life nothing top
Best Game ever created? Of course...,1,best game ever created course
"24v24 Team Deathmatch matches. Need I say more? (I'm going to anyway) This is my all-time favourite Call of Duty (Black Ops 2 is a close second). Anyway, the multiplayer is still alive and kicking, you'll have no problem finding a match. Oh! And NAZI ZOMBIES!!!!!1!!11ONE!!!!!1!! You'll find tons of mods for this game, and plenty of players willing to try them with you. 9/10 a classic",1,v team deathmatch matches need say im going anyway alltime favourite call duty black ops close second anyway multiplayer still alive kicking youll problem finding match oh nazi zombiesone youll find tons mods game plenty players willing try classic
thank u valve for this game,1,thank u valve game
I really recomend this game because th eNazi zombies are very great cool guns still go the ray gun and other old cool guns,1,really recomend game th enazi zombies great cool guns still go ray gun old cool guns
"Best game ever made. Nowadays the graphics are exceeded. But it requires dexterity, ability and intelligence.",1,best game ever made nowadays graphics exceeded requires dexterity ability intelligence
One of the Real CoD Games.,1,one real cod games
"Its a fantastic Game but why i explain now:   First of the Singleplayer is very cool and the Zombies everytime give me a cool feeling.   The Multiplayer is good to and this is the first and the last witch have vehicles.   The only Problem is that this Game has so much Bugs!   I GIVE THE GAME A 8,5/10   ",1,fantastic game explain first singleplayer cool zombies everytime give cool feeling multiplayer good first last witch vehicles problem game much bugs give game
"The Game is Awesome, but the problem is if I change the resolution the game crash and not responding, It's weird cuz I have a Nvidia GeForce 730 and 8 gb of RAM, I dont know if ur gonna ignore this or no but, ♥♥♥♥ YOU if youre not gonna fix it cuz i bought the game i used my own money so pls fix it!",1,game awesome problem change resolution game crash responding weird cuz nvidia geforce gb ram dont know ur gonna ignore youre gonna fix cuz bought game used money pls fix
      Question   Answer       Can i spray   ( ͡° ͜ʖ ͡°) yes if your a girl( ͡° ͜ʖ ͡°)       Curry   Yes 100% the curry was magical       Should you buy this game   not really get cs source     ,1,question answer spray yes girl curry yes curry magical buy game really get cs source
"My favorite Call of Duty ever, the series went downhill after this. Good campaign, fun multiplayer (back in the day) and the origin of Zombies. Great voice acting by Kiefer Sutherland and Gary Oldman, highly recommended now for custom Zombie maps.",1,favorite call duty ever series went downhill good campaign fun multiplayer back day origin zombies great voice acting kiefer sutherland gary oldman highly recommended custom zombie maps
"A classic pioneer fps game, fun to play",1,classic pioneer fps game fun play
Until Bo3 comes out this is the best CoD by far.,1,bo comes best cod far
The reason why you should be using Steam in the first place.,1,reason using steam first place
"Fantastic game if you play with friends or solo, mods make it even better!",1,fantastic game play friends solo mods make even better
REW VYUUWS ARE F0ER P33PL WHO L1KE D1SNEY AND W3NT TH3RE TO BUY A MICKEY MOUSE DILD0,1,rew vyuuws fer ppl lke dsney wnt thre buy mickey mouse dild
Zombies? Check. No OP shotguns? Check. No '360 noscopes' and 'quickscopes'? Check. No DLC money ♥♥♥♥♥s? Check. Custom maps for zombies? Check. Replayability? Check.  Worth buying? Triple Check.  10/10,1,zombies check op shotguns check noscopes quickscopes check dlc money check custom maps zombies check replayability check worth buying triple check
"This is a great game with a fantastic zombie mode, but the story was kind of plain, and the multi-player was hacked. I would still recomend this game even though it has a few problem's. Zombies was most of my time that I played on this CoD. The zombie experince is worth it there are so many mods on  ZombieModding.com  that makes it even more of a buy. Pick this game up, just for the Zombies. 9/10",1,great game fantastic zombie mode story kind plain multiplayer hacked would still recomend game even though problems zombies time played cod zombie experince worth many mods zombiemoddingcom makes even buy pick game zombies
The classic is still the best,1,classic still best
"Awesome game, but is dead. Every pro player migrated to CS:GO, which is a CS 1.6 with upgrades and nice graphics!",1,awesome game dead every pro player migrated csgo cs upgrades nice graphics
Easy to get haxx m9. Great game for zombies though. The only good zombies CoD. Multiplayer is good on it too. Campaign is great. Love the WW2 setting. Fun for zombies with friends. Hacks are the greatest for zombies &lt;3   8/10,1,easy get haxx great game zombies though good zombies cod multiplayer good campaign great love ww setting fun zombies friends hacks greatest zombies lt
"Custom zombies; Active multiplayer; No dlcs/expansion packs; No hackers; Old school. Probably 1 of the best cods ever, this is what I like about waw",1,custom zombies active multiplayer dlcsexpansion packs hackers old school probably best cods ever like waw
Nice fps game,1,nice fps game
"It's a fun game. I like being able to install any custom map off the internet and play around on it for a few hours. Multilplayer seems a little dead though. So if you are going to play this game make sure to have a few friends you can play with. However, playing with friends is a little difficult since the lobbies are very glitchy with letting you join so I've had to use hamachi to be able to play with any of my friends at all.",1,fun game like able install custom map internet play around hours multilplayer seems little dead though going play game make sure friends play however playing friends little difficult since lobbies glitchy letting join ive use hamachi able play friends
"this game was a part of me, was best, but its time to reach next level :)",1,game part best time reach next level
the game doesnt start after updating wtf!!! ,1,game doesnt start updating wtf
"Price: $19.99... What you get: Custom Zombie/Multiplayer Maps, COOP Campaign, Awesome multiplayer. Its better then Black Ops 3",1,price get custom zombiemultiplayer maps coop campaign awesome multiplayer better black ops
this game sux,-1,game sux
"I suggest this game because if you want old fasioned zombies or Multiplayer action, this is the game for you!",1,suggest game want old fasioned zombies multiplayer action game
"Old school,lost half of my life on it.GG",1,old schoollost half life itgg
Pretty sure my time played says it all. LOL 100/10,1,pretty sure time played says lol
That's great game!,1,thats great game
Fire in the Hole Fire in the Hole Fire in the Hole F-Fire in the Hole Fire in the Hole Fire in the Hole Affirmitave Cover me Fire in the Hole Fire in the Hole Fire in the Hole ,1,fire hole fire hole fire hole ffire hole fire hole fire hole affirmitave cover fire hole fire hole fire hole
Classic FPS action. Old School.,1,classic fps action old school
Best game for fps and shooting lovers,1,best game fps shooting lovers
A very good game! Maybe it's a bit old but it's still good. If you don't care about the graphics or have a crappy computer and you want to play a really good fps - This game is for you,1,good game maybe bit old still good dont care graphics crappy computer want play really good fps game
Great game  Zombies even better modded maps 10000/10,1,great game zombies even better modded maps
"Buy it, but get PODbot",1,buy get podbot
Classic which started the legendary CS franchise.,1,classic started legendary cs franchise
"If you're getting this for custom zombies, GET IT! After buying this in the summer sale I have not regreted it and I already have spent plenty of time playing.",1,youre getting custom zombies get buying summer sale regreted already spent plenty time playing
By far my favorite game in the Call Of Duty franchise. This game offers alot with two stories in the Campaign mode by playing as both fronts near the end of World War II. I strongly recommend this game even to people who don't play Call Of Duty!,1,far favorite game call duty franchise game offers alot two stories campaign mode playing fronts near end world war ii strongly recommend game even people dont play call duty
BEST COD EVAR CUZ ZOMBIES 11/10,1,best cod evar cuz zombies
"A very fast-paced shooter with great gameolay at the time when it came out, today occupied by a small pack of hardcore Counter Strikers that will not forgive a single move of the mouse that is slower than theirs.",1,fastpaced shooter great gameolay time came today occupied small pack hardcore counter strikers forgive single move mouse slower
"LIFE IS 1 , BUT COUTER-STRIKE IS 1.6       CS 4 EVER  ",1,life couterstrike cs ever
"World at War is possibly the best WW2 style shooter alongside with Red Orchestra 2. You may love or hate the CoD franchise, but there is no doubt this is a good game. Don't let bad reputation of newer titles ruin previous games in the series.",1,world war possibly best ww style shooter alongside red orchestra may love hate cod franchise doubt good game dont let bad reputation newer titles ruin previous games series
Classic game very fun.. everyone should own this game ,1,classic game fun everyone game
"This game is awesome, thanks valve for making it. I know its very old tho =D",1,game awesome thanks valve making know old tho
good. i paly after school becouse have 0 frends :-),1,good paly school becouse frends
"Very disappointed with what i have purchased, judging by the recent releases from 'bLIZZARD' i find that it does not quite compare to that of the standards of Advanced warfare and blackops 3D with the wall running capabilities... for this reason alone i have to say im disappointed... 3/10 Furys",1,disappointed purchased judging recent releases blizzard find quite compare standards advanced warfare blackops wall running capabilities reason alone say im disappointed furys
How to end your life  Step 1 - Download this game  done .,1,end life step download game done
"This game makes me want to kill myself. I swear, I'm so used to CS:GO that when I tried this game, I straight up SWALLOWED ♥♥♥♥ at it.",1,game makes want kill swear im used csgo tried game straight swallowed
"Zombies is kick-♥♥♥, campaign is kick-♥♥♥, and multiplayer is, well, CoD multiplayer. Zombie modding will make this game ageless.",1,zombies kick campaign kick multiplayer well cod multiplayer zombie modding make game ageless
Still better then cs go.. valve needs to take a page out of cs's book and add it to their new game so its not quite as much of a joke. So many pro players on streams can't believe how bad the mechanics are sometimes. Can't improve on perfection best valve can do is hope to copy it . 1.6 4lyfe,1,still better cs go valve needs take page css book add new game quite much joke many pro players streams cant believe bad mechanics sometimes cant improve perfection best valve hope copy lyfe
"Pretty damn short, but it's probably the closest game in terms of showing the brutality of war to Spec Ops: The Line.",1,pretty damn short probably closest game terms showing brutality war spec ops line
"A great game with good graphics.   Don't expect to jump into the campaign for an easy time though. Even on normal difficulty me and my friend had trouble in co-op. Which made for a fun and intresting time to say the least. The campaign is great consisting of an american storyline and a russian storyline also.  Nazi zombies is a blast, probably the best executed version of nazi zombies to this date. I would recomend this game to anyone. It's a fun casual shooter that makes great use of the period of time it is set in.",1,great game good graphics dont expect jump campaign easy time though even normal difficulty friend trouble coop made fun intresting time say least campaign great consisting american storyline russian storyline also nazi zombies blast probably best executed version nazi zombies date would recomend game anyone fun casual shooter makes great use period time set
I may not be good at this game but I consider this the perfect FPS.,1,may good game consider perfect fps
really good game but i dont like the multiplier only the zombies,1,really good game dont like multiplier zombies
10/10 would rush b again,1,would rush b
Ruined My LIFE :P ,1,ruined life p
"I will never forget these days and months that I spend to throw grenades on de_dust 2x2 or killing zombies with machinegun and run for my life. Goodnight, sweet prince.",1,never forget days months spend throw grenades dedust x killing zombies machinegun run life goodnight sweet prince
this my beast game &lt;3,1,beast game lt
"The father of FPS games; played all over the world, still on the top. I never get tired of play it. Touch this game and you will be... amazed! (I guess you have already done it, but.. :P).",1,father fps games played world still top never get tired play touch game amazed guess already done p
second best First-person shooter i have ever played. one of my favorites,1,second best firstperson shooter ever played one favorites
I played this on xbox since it came out and it's a solid game back when cod was actually a game that you could sit down have teams going head to head and barely win by getting one lucky shot instead of constant explosives and kill streaks on the map.,1,played xbox since came solid game back cod actually game could sit teams going head head barely win getting one lucky shot instead constant explosives kill streaks map
This game was a great success for treyarch... but their best achievement is without a doubt zombies  Nacht der untoten:  Pros- Map for training your skills Very challenging the flamethrower strategy great camping spot  Cons-  noob friendly no perks alot of weapons are bad   Verrukt:   Pros-   Perks Traps  Cons-   the zombies sprinting as fast as you close quarters map too damn hard very little strategies   Shi no numa:  Pros-   Der Wunderwaffe DG2 Hellhounds alot of high round strategies very easy  cons- after round 20+ there is only 24 zombies EXETREMELY buggy with hellhounds (sometimes they dont drop max ammo) random perks concept  Der Riese:  Pros-  fan favourite der wunderwaffe dg2/dg3 jz new zombies mechanic (no more round 200+ strats) pack a punch teleporters cymbal monkeys catwalk (Camping spot) furnace room (training spot)  Cons-  zapping yourself with wunderwaffe bugs juggernog (basically it removes it but the icon remains there) zombies get in you when damaging you (trapping you in them) very bad weapons in box teleporter is 1500 points (couldve been 1000 ~ 500)    Overall great game for people who are new to zombies  9/10  CSGOLotto,1,game great success treyarch best achievement without doubt zombies nacht der untoten pros map training skills challenging flamethrower strategy great camping spot cons noob friendly perks alot weapons bad verrukt pros perks traps cons zombies sprinting fast close quarters map damn hard little strategies shi numa pros der wunderwaffe dg hellhounds alot high round strategies easy cons round zombies exetremely buggy hellhounds sometimes dont drop max ammo random perks concept der riese pros fan favourite der wunderwaffe dgdg jz new zombies mechanic round strats pack punch teleporters cymbal monkeys catwalk camping spot furnace room training spot cons zapping wunderwaffe bugs juggernog basically removes icon remains zombies get damaging trapping bad weapons box teleporter points couldve overall great game people new zombies csgolotto
Ez global before it even was a thing.,1,ez global even thing
This game is awsome and will be for sure in next 50 yrs :),1,game awsome sure next yrs
1. CS 1.6 2. Cs Source 3. CS:GO,1,cs cs source csgo
"I'm not one to criticise a game but, this has to be a great title mostly for it's 'Your role affects your team's success. Your team's success affects your role,' system even if it had many problems. The gameplay is great with plenty of user created content to play. Vanilla gameplay is not advised as it gets repetitive fast. Overall gameplay is a 8.5 out of ten. The sound isn't very good with it's annoying tracks, the only way to fix this is to download custom gun sounds but thats a pain. The sound wasn't even good in 2000 when the game came out and thats telling you something. Overall 4.0 out of a possible ten. I know this is odd for me to review a game off of this but online community. The community if few and far between, there are BARELY any good servers up and sometimes the community is awful. (still not as bad as team fortress 2 IMO XD) Overall 6.0 out of ten. Graphics usually take the backseat in my reviews but, I do have to say the graphics are OK I mean in 2000 they still weren't as good as UNREAL 1 or IDTECH 3 but they get the job done. Overall 6.5 out of ten. My verdict is that this game is good and still is I have to say this is a damn fine game earning my score as an 80% out of 100% (BTW This is all criticism because, I AM A CRITIC.) (I go into detail about every problem a game has.) Therefore I recommend. Monstercat signing out.",1,im one criticise game great title mostly role affects teams success teams success affects role system even many problems gameplay great plenty user created content play vanilla gameplay advised gets repetitive fast overall gameplay ten sound isnt good annoying tracks way fix download custom gun sounds thats pain sound wasnt even good game came thats telling something overall possible ten know odd review game online community community far barely good servers sometimes community awful still bad team fortress imo xd overall ten graphics usually take backseat reviews say graphics ok mean still werent good unreal idtech get job done overall ten verdict game good still say damn fine game earning score btw criticism critic go detail every problem game therefore recommend monstercat signing
"This is the CoD game that is underrated, I figure that due to the very limited number of servers on multiplayer and zombies. The campaign is based during WWII which its givin it another gold star, the campaign is quite realistc with it's range of weapons etc. I only finished the campaign once but i remember it as amazing. Zombies I did not like since I do not like CoD zombies, multiplayer i never tried due to servers being empty, that leave me to say this underrated game may be the best in the whole series, which i doubt since MW2, MW3, BO, BOII and the upcoming Ghosts. But its good to play amongst your mates.",1,cod game underrated figure due limited number servers multiplayer zombies campaign based wwii givin another gold star campaign quite realistc range weapons etc finished campaign remember amazing zombies like since like cod zombies multiplayer never tried due servers empty leave say underrated game may best whole series doubt since mw mw bo boii upcoming ghosts good play amongst mates
dude thats chill love playin some blops with my pals,1,dude thats chill love playin blops pals
Sometimes I come back to this game just because it is too good to not forget :D,1,sometimes come back game good forget
BEST COD EVER !!! WAIT FOR MORE LIKE THIS !!! ,1,best cod ever wait like
"Best old shooter game ,)",1,best old shooter game
Yes Counter-Strike ! The Best FPS Game Ever !  I always Play on this game it's super cool !,1,yes counterstrike best fps game ever always play game super cool
"By far the best Call of Duty!  Pros: -No MLG pro console f.ag FaZe snipers -No 8 year olds who slept with my mother -Not alot of script kiddies -Custom Zombies -Good Multiplayer -Singleplayer thats actually worth playing -Custom Zombies -World War 2 -CheaP -Hours and hours worth of play time -Custom Zombies -Easy to run -Good graphics and gore for 2008 (even meets todays standards!) -Did I mention it has custom zombies? -Actually a good Call of Duty -You know what? F.uck writing any more pros, I'll be here for a while  Cons -You still haven't bought the game  Definitly a 10/10  NOW GO F.UCKING BUY THE GAME",1,far best call duty pros mlg pro console fag faze snipers year olds slept mother alot script kiddies custom zombies good multiplayer singleplayer thats actually worth playing custom zombies world war cheap hours hours worth play time custom zombies easy run good graphics gore even meets todays standards mention custom zombies actually good call duty know fuck writing pros ill cons still havent bought game definitly go fucking buy game
ＰＯＳＩＴＩＶＥ   Ruined My Whole Life ,1,ruined whole life
One of the best 1st Player game.,1,one best st player game
No servers and crashes quite often.,-1,servers crashes quite often
good zombies but if you dont have freinds then its a bit of a let down or if your freinds arent on because some maps you cannot play without 2 people,1,good zombies dont freinds bit let freinds arent maps cannot play without people
"Just good, old Counter-Strike, same as it always was.",1,good old counterstrike always
"Meaning of life is not there, purely to get distracted and not more.",1,meaning life purely get distracted
"Anyone else feel the need to Look through the Ironsight, or Downsights ? When playing a CS Game ?",1,anyone else feel need look ironsight downsights playing cs game
"if you have friends to play custom zombies map with, its well worth the 20$ investment~ ",1,friends play custom zombies map well worth investment
"Cant even create an online profile, you rock activishit.",-1,cant even create online profile rock activishit
Yes its a old game but......Its pretty good then other cods i dont like cod but this one is the best cods for me everyone has their own opioion but its a 10/10 with a badassassery coin,1,yes old game butits pretty good cods dont like cod one best cods everyone opioion badassassery coin
best call of duty game ever plus custom zombies.,1,best call duty game ever plus custom zombies
cant play online ♥♥♥♥♥♥♥t game ♥♥♥♥ nigger,-1,cant play online game nigger
"Like Word War 2 games? This game is based all around it. (Besides well zombies. Hehe) Like classic FPS games that people loved and still play? Yup this game has it. One of the best call of duty's (my opinon) with gore, co-op story, AND ♥♥♥♥ING TANKS!!! Great call of duty that plenty of people still play. Most of them are custom zombies and people do play multiplayer and admins are on this game! So if you like these types of games come try it out! My rating would be 9/10",1,like word war games game based around besides well zombies hehe like classic fps games people loved still play yup game one best call dutys opinon gore coop story ing tanks great call duty plenty people still play custom zombies people play multiplayer admins game like types games come try rating would
The mother of all.....,1,mother
SHOOT THOSE ♥♥♥♥ING U-BOATS,1,shoot ing uboats
i dont know is it ebcause i didnt play it when it was first out but to me it seems ♥♥♥♥ theres no competive mode and the graphics arent good either gameplay is good but id just get global offensive,-1,dont know ebcause didnt play first seems theres competive mode graphics arent good either gameplay good id get global offensive
"Man, we need another Call of Duty game like World at War.  The campaign, the online multiplayer, Nazi Zombies. All done insanely well!  Also, Nazi Zombies in this game has a great modding community.",1,man need another call duty game like world war campaign online multiplayer nazi zombies done insanely well also nazi zombies game great modding community
"World at War is the only WW2 entry of the Call of Duty franchise I really enjoyed. Told from various perspectives, the story is very engaging.",1,world war ww entry call duty franchise really enjoyed told various perspectives story engaging
"CoD WaW has been able to withstand the test of time due to one redeeming factor that the newer Call of Duty's created by Treyarch seem to have abandoned for no reason.... custom zombies. It's as simple as that, they re-invigorated the zombie mode creating some great moments with me personally and with most I believe. A definite reccomendation if you want to play a seemingly endless supply of zombie maps, game modes, and have a great brain blowing time while doing so.",1,cod waw able withstand test time due one redeeming factor newer call dutys created treyarch seem abandoned reason custom zombies simple reinvigorated zombie mode creating great moments personally believe definite reccomendation want play seemingly endless supply zombie maps game modes great brain blowing time
Great Game....Can play ofline and Online too.,1,great gamecan play ofline online
"A heart-pounding, visceral experience that gets under your skin. The 'just one more round' addiction factor is very high. When you play it properly, with team work that clicks like a well-oiled machine, the game offers a sense of accomplishment and comradery that is simply amazing.Buy it, download it, whatever; just get on board and enjoy. Sure-fire fun for the online enthusiast.",1,heartpounding visceral experience gets skin one round addiction factor high play properly team work clicks like welloiled machine game offers sense accomplishment comradery simply amazingbuy download whatever get board enjoy surefire fun online enthusiast
Love everything about this game &lt;3,1,love everything game lt
"the storymode was ok but Zombies is where it's at, best zombies in the series and so many maps you can find made by map maker and fans, personally i think ive downloaded over 20 maps each fun in its own way. who needs to go out and get the next installment when you can get the first with so much more to give.",1,storymode ok zombies best zombies series many maps find made map maker fans personally think ive downloaded maps fun way needs go get next installment get first much give
THIS GAME RUINED MY LIFE!,1,game ruined life
